145.74912,43.3394175,Seiko
145.602507,43.3296432,Seiko
145.599802,43.321683,Seiko
145.598832,43.3295044,7_11
145.589203,43.3020405,7_11
145.589039,43.32537273,Seiko
145.58901,43.3445285,Seiko
145.588992,43.3253211,Seiko
145.588966,43.344577,Seiko
145.58755,43.340383,7_11
145.585947,43.3301732,Seiko
145.585359,43.29415299,Seiko
145.581073,43.3287037,Seiko
145.57664,43.3260566,7_11
145.575267,43.3317086,Seiko
145.565332,43.3220871,Seiko
145.259677,43.2315698,Seiko
145.256812,43.23052739,Seiko
145.253111,43.2303172,7_11
145.220861,43.5612675,Seiko
145.193269,44.02021154,Seiko
145.177957,44.00181236,Seiko
145.148584,43.9719882,Seiko
145.141518,43.97982,Seiko
145.135438,43.6519239,Seiko
145.133432,43.6588817,Seiko
145.132921,43.6559594,7_11
145.131271,43.663492,Seiko
145.129691,43.08042521,Seiko
145.129683,43.385413,7_11
145.129576,43.0803773,Seiko
145.127975,43.38866389,7_11
145.124107,43.394807,7_11
145.124003,43.393759,Seiko
145.112037,43.39017813,Seiko
145.097936,43.079504,Seiko
145.05763,43.47639114,Seiko
145.017598,43.1355194,Seiko
145.010217,43.5677052,7_11
144.997278,43.560617,Seiko
144.994871,44.07159761,Seiko
144.994726,44.07104851,7_11
144.994548,44.0716978,Seiko
144.994487,44.0711394,7_11
144.992479,44.0695312,Seiko
144.989646,43.36659048,Seiko
144.986478,43.5537481,Seiko
144.986048,43.5607166,Seiko
144.982491,43.542733,7_11
144.980168,43.5440048,Seiko
144.980071,43.5488958,7_11
144.979113,43.557506,7_11
144.971973,43.54715321,Seiko
144.96333,43.5492258,Seiko
144.963182,44.05329,Seiko
144.954843,43.534553,7_11
144.951776,43.553742,Seiko
144.897264,43.43077061,Seiko
144.860918,43.0301594,Seiko
144.854881,43.049815,7_11
144.848945,43.0535006,Seiko
144.847326,43.0395743,Seiko
144.841468,43.05486721,Seiko
144.824553,43.0606658,Seiko
144.823375,43.06219653,7_11
144.810004,43.4881483,Seiko
144.766161,43.41325527,Seiko
144.763549,43.413143,7_11
144.701471,43.0165797,7_11
144.688428,43.018165,7_11
144.683328,43.214684,Seiko
144.678053,43.2151586,Seiko
144.676561,43.46599493,7_11
144.673159,43.90704201,Lawson
144.669265,43.9092758,7_11
144.667295,43.91129129,7_11
144.661602,43.9120643,Seiko
144.660514,43.9022266,7_11
144.658916,43.90097918,Seiko
144.656096,43.90082882,Lawson
144.610574,43.3053431,Seiko
144.599977,43.300161,Seiko
144.596831,43.2964741,7_11
144.595987,43.84283672,Seiko
144.591048,43.8336687,7_11
144.551525,43.378544,Seiko
144.550186,43.379238,Seiko
144.473301,42.994079,7_11
144.465644,43.8598455,7_11
144.464883,43.8598678,Seiko
144.463308,43.8554654,7_11
144.457444,43.0411091,Seiko
144.455659,43.48679544,7_11
144.455019,43.49969859,Seiko
144.45366,43.034113,Seiko
144.448785,43.4852612,Seiko
144.439254,42.96641393,Seiko
144.438936,43.6353261,Seiko
144.437539,43.638043,Seiko
144.431263,42.99761158,7_11
144.431067,42.966303,7_11
144.42933,42.9875336,Lawson
144.426664,42.9790707,Seiko
144.426579,43.00880563,Lawson
144.426194,42.9991266,Seiko
144.425807,43.0084228,Lawson
144.425633,42.97858449,Seiko
144.425264,42.9777875,7_11
144.423637,42.9758599,Lawson
144.422098,42.968272,Lawson
144.420021,42.96430378,Seiko
144.418659,43.00931335,Seiko
144.417917,42.99390656,Seiko
144.417081,42.9799174,Lawson
144.416088,43.00734183,7_11
144.414309,43.01432232,Seiko
